No.,施設所在地,施設方書,施設屋号,営業者名,営業所電話番号,許可番号,業種,初回許可日,許可開始日,許可満了日
2682,東京都世田谷区新町二丁目１０番１３号,-,ファイン　シュメッカー　サイトウ,***,03-5450-0505,6世保生食ほ第429号,食肉製品製造業,令和6年8月1日,令和6年8月1日,令和12年7月31日
2683,東京都世田谷区新町二丁目１８番１３号,ヴェリテ桜新町１０２,ＧＥＮＴＬＥＭＡＮ　ＴＵＰＰＥＲ’Ｓ,***,-,6世保生食ほ第991号,飲食店営業,令和6年10月11日,令和6年10月11日,令和12年10月31日
2684,東京都世田谷区新町二丁目２２番１６号,Ｒｙｏ　Ａｖｅ．２Ｆ,Ｌａ　ｍｒｅ,***,-,4世保生食ほ第1941号,飲食店営業,令和5年3月31日,令和5年3月31日,令和12年3月31日
2685,東京都世田谷区新町二丁目２２番１６号,Ｒｙｏ　Ａｖｅ．２Ｆ,Ｌａ　ｍｒｅ,***,-,5世保生食ほ第567号,そうざい製造業,令和5年7月11日,令和5年7月11日,令和12年3月31日
2686,東京都世田谷区新町二丁目２５番１６号,-,サーティーワンアイスクリーム桜新町店,株式会社ブルーメ,3706-7300,4世保生食ほ第1687号,飲食店営業,令和5年3月1日,令和5年3月1日,令和11年2月28日
2687,東京都世田谷区新町二丁目２５番１７号,平和ビル１階,スープカレー屋　オオドリー桜新町店,株式会社江信,-,7世保生食ほ第948号,飲食店営業,令和7年10月2日,令和7年10月2日,令和14年10月31日
2688,東京都世田谷区新町二丁目２７番６号,アルカディア　１Ｆ,柿家鮨　世田谷中央店,株式会社フォーシーズ,5450-0300,2世保生食ほ第938号,飲食店営業,平成18年9月13日,令和2年10月1日,令和9年9月30日
2689,東京都世田谷区新町二丁目３５番１６号,サラ・グラティオ１Ｆ,プラチノ,有限会社プラチノ,3426-3451,2世保生食ほ第45号,飲食店営業,平成11年6月7日,令和2年7月1日,令和9年6月30日
2690,東京都世田谷区新町二丁目３５番１６号,サラ・グラティオ１Ｆ,プラチノ,有限会社プラチノ,3426-3451,2世保生食ほ第46号,菓子製造業,平成11年6月7日,令和2年7月1日,令和9年6月30日
2691,東京都世田谷区新町二丁目３７番１２号,-,ピーコックストア桜新町店,株式会社イオンフードスタイル,5450-8011,3世保生食ほ第1500号,飲食店営業,令和3年11月2日,令和3年11月2日,令和10年11月30日
2692,東京都世田谷区新町二丁目３７番１２号,-,ピーコックストア桜新町店,株式会社イオンフードスタイル,5450-8011,31世保生食ほ第1542号,菓子製造業,平成5年11月5日,令和元年12月1日,令和8年11月30日
2693,東京都世田谷区新町二丁目３７番１２号,-,ピーコックストア桜新町店,株式会社イオンフードスタイル,5450-8011,31世保生食ほ第1543号,食肉販売業,平成5年11月5日,令和元年12月1日,令和8年11月30日
2694,東京都世田谷区新町二丁目３７番１２号,-,ピーコックストア桜新町店,株式会社イオンフードスタイル,5450-8011,31世保生食ほ第1544号,魚介類販売業,平成5年11月5日,令和元年12月1日,令和8年11月30日
2695,東京都世田谷区新町二丁目３７番１２号,-,ピーコックストア桜新町店　寿司コーナー,株式会社イオンフードスタイル,5450-8011,31世保生食ほ第1545号,飲食店営業,平成5年11月5日,令和元年12月1日,令和8年11月30日
2696,東京都世田谷区新町二丁目３７番１２号,-,ピーコックストア桜新町店　惣菜・デリカコーナー,株式会社イオンフードスタイル,5450-8011,31世保生食ほ第1546号,飲食店営業,平成5年11月5日,令和元年12月1日,令和8年11月30日
2697,東京都世田谷区新町二丁目３７番１４号,-,ロイヤルホスト桜新町駅前店,ロイヤルフードサービス株式会社,03-5451-3381,3世保生食ほ第109号,飲食店営業,平成12年5月8日,令和3年6月1日,令和10年5月31日
2698,東京都世田谷区新町二丁目３８番１４号,-,ミスタードーナツ桜新町駅前店,ロイヤル商事株式会社,03-3426-4484,31世保生食ほ第2585号,飲食店営業,平成6年3月17日,令和2年4月1日,令和9年3月31日
2699,東京都世田谷区新町二丁目３８番１４号,-,ミスタードーナツ桜新町駅前店,ロイヤル商事株式会社,03-3426-4484,31世保生食ほ第2586号,菓子製造業,平成6年3月17日,令和2年4月1日,令和9年3月31日
2700,東京都世田谷区新町三丁目１番１号,-,ファミリーマート世田谷新町店,株式会社タイレル,03-5426-2072,4世保生食ほ第320号,飲食店営業,令和4年6月1日,令和4年6月1日,令和11年5月31日
2701,東京都世田谷区新町三丁目１番３号,東京電力世田谷支社４Ｆ,東京電力パワーグリッド株式会社　渋谷支社　世田谷事務所食堂,株式会社萬惣食品,6374-6088,2世保生食ほ第1160号,飲食店営業,平成25年10月10日,令和2年11月1日,令和9年10月31日
2702,東京都世田谷区新町三丁目１番３２号,金子ビル２Ｆ,花,***,03-5799-4747,2世保生食ほ第904号,飲食店営業,平成26年9月16日,令和2年10月1日,令和8年9月30日
2703,東京都世田谷区新町三丁目１番３３号,金子ビル１Ｆ,居酒屋　いち,***,6413-9717,31世保生食ほ第2448号,飲食店営業,平成25年3月8日,令和2年4月1日,令和9年3月31日
2704,東京都世田谷区新町三丁目１９番９号,ＦＬＡＴ３６９ｋｉｔｃｈｅｎ１９５,ｋｉｔｃｈｅｎ１９５,学校法人芳村学園,-,3世保生食ほ第768号,飲食店営業,令和3年7月7日,令和3年7月7日,令和10年7月31日
2705,東京都世田谷区新町三丁目２２番８号,-,セブンイレブン世田谷新町３丁目店,***,3420-1077,3世保生食ほ第531号,飲食店営業,令和3年6月23日,令和3年6月23日,令和10年6月30日
2706,東京都世田谷区新町三丁目２２番１号,-,鳥割烹　石垣,有限会社新町,3427-7698,5世保生食ほ第1812号,飲食店営業,令和6年4月1日,令和6年4月1日,令和12年3月31日
2707,東京都世田谷区新町三丁目２３番８号,エスカリエ桜新町１Ｆ,ＯＧＡＷＡ　ＣＯＦＦＥＥ　ＬＡＢＯＲＡＴＯＲＹ　桜新町店,株式会社小川珈琲クリエイツ,0364135252,2世保生食ほ第480号,飲食店営業,令和2年7月1日,令和2年7月1日,令和9年6月30日
2708,東京都世田谷区新町三丁目２３番８号,エスカリエ桜新町１Ｆ,ＯＧＡＷＡ　ＣＯＦＦＥＥ　ＬＡＢＯＲＡＴＯＲＹ　桜新町店,株式会社小川珈琲クリエイツ,0364135252,2世保生食ほ第481号,アイスクリーム類製造業,令和2年7月1日,令和2年7月1日,令和9年6月30日
2709,東京都世田谷区桜新町一丁目３番８号,-,生パスタ専門店　カレン,有限会社同栄企業,3703-7656,5世保生食ほ第639号,飲食店営業,令和5年9月1日,令和5年9月1日,令和11年8月31日
2710,東京都世田谷区桜新町一丁目４番７号,-,敷島屋,***,3701-1943,31世保生食ほ第2536号,飲食店営業,昭和43年5月1日,令和2年5月1日,令和8年4月30日
2711,東京都世田谷区桜新町一丁目７番５号,オークヴァレー桜新町１階,ＢＡＧＥＬ＆ＣＡＦＥ　ｔｅｎ,株式会社エフエムディーシー,-,6世保生食ほ第956号,飲食店営業,令和6年10月23日,令和6年10月23日,令和12年10月31日
2712,東京都世田谷区桜新町一丁目８番６号,-,豊嶋屋豆腐店,有限会社豊嶋屋,3702-8916,2世保生食ほ第1241号,豆腐製造業,平成8年10月4日,令和2年11月1日,令和9年10月31日
2713,東京都世田谷区桜新町一丁目８番９号,丸新ビル１階,ピッツエリア　チーロ　桜新町店,フーチャープラネット合同会社,03-5450-0301,2世保生食ほ第2842号,飲食店営業,令和3年4月2日,令和3年4月2日,令和10年4月30日
2714,東京都世田谷区桜新町一丁目８番９号,丸新ビル１階,ピッツエリア　チーロ　桜新町店,フーチャープラネット合同会社,03-5450-0301,3世保生食ほ第543号,そうざい製造業,令和3年6月9日,令和3年6月9日,令和10年6月30日
2715,東京都世田谷区桜新町一丁目８番１０号,世田谷国際マンション１Ｆ,でびっと　桜新町サザエさん通り店,ＴＤＭ株式会社,5450-1076,5世保生食ほ第34号,飲食店営業,令和5年5月1日,令和5年5月1日,令和12年4月30日
2716,東京都世田谷区桜新町一丁目８番１０号,-,フーズマーケットさえき桜新町店,株式会社京浜さえき,3706-3983,2世保生食ほ第10号,飲食店営業,平成25年7月11日,令和2年8月1日,令和9年7月31日
2717,東京都世田谷区桜新町一丁目８番１０号,-,フーズマーケットさえき桜新町店,株式会社京浜さえき,3706-3983,2世保生食ほ第12号,食肉販売業,平成25年7月11日,令和2年8月1日,令和9年7月31日
2718,東京都世田谷区桜新町一丁目８番１０号,-,フーズマーケットさえき桜新町店,株式会社京浜さえき,3706-3983,2世保生食ほ第13号,魚介類販売業,平成25年7月11日,令和2年8月1日,令和9年7月31日
2719,東京都世田谷区桜新町一丁目８番１４号,双葉コーポ,蜜樹　Ｍｉｔｓｕｋｉ,株式会社ＫＡＯＲＵ,03-6413-5474,7世保生食ほ第1896号,飲食店営業,令和8年4月2日,令和8年4月2日,令和14年4月30日
2720,東京都世田谷区桜新町一丁目１１番４号,フジヤビル３Ｆ,Ｃｒａｆｔ　Ｂｅｅｒ　Ｈｏｕｓｅ　ＬＵＳＨ　ＬＩＦＥ,***,-,31世保生食ほ第730号,飲食店営業,平成24年7月10日,令和元年8月1日,令和8年7月31日
2721,東京都世田谷区桜新町一丁目１１番４号,フジヤビル１Ｆ,わたしの本棚,***,-,6世保生食ほ第1379号,飲食店営業,令和6年12月18日,令和6年12月18日,令和12年12月31日
2722,東京都世田谷区桜新町一丁目１１番６号,-,串天　ごち　,株式会社Ｕｎｉｔｙ　ｗｏｒｌｄ　ｋｉｔｃｈｅｎ　,5426-0282,6世保生食ほ第106号,飲食店営業,令和6年5月1日,令和6年5月1日,令和13年4月30日
2723,東京都世田谷区桜新町一丁目１１番６号,イイダアネックス－３　Ｂ１Ｆ,Ｈｏｎｅｙｃｏｍｂ　ｃｏｍｅ　桜新町,合同会社紫アジサイ,03-6413-6256,2世保生食ほ第1735号,飲食店営業,令和2年11月27日,令和2年11月27日,令和8年11月30日
2724,東京都世田谷区桜新町一丁目１２番９号,篠沢ビル１Ｆ,ドトールコーヒーショップ桜新町店,有限会社タカハシ,5426-5641,3世保生食ほ第657号,飲食店営業,令和3年6月25日,令和3年6月25日,令和9年6月30日
2725,東京都世田谷区桜新町一丁目１２番９号,-,松屋　桜新町店,株式会社松屋フーズ,-,7世保生食ほ第1717号,飲食店営業,令和8年3月2日,令和8年3月2日,令和14年3月31日
2726,東京都世田谷区桜新町一丁目１２番９号,篠沢ビル２階,エバーグリーン,***,03-6413-0056,4世保生食ほ第510号,飲食店営業,令和4年7月1日,令和4年7月1日,令和10年6月30日
2727,東京都世田谷区桜新町一丁目１２番９号,シノザワビルＢ１,炭火屋どっこい,株式会社炭火屋どっこい,03-6413-1251,4世保生食ほ第1833号,飲食店営業,令和5年4月1日,令和5年4月1日,令和11年3月31日
2728,東京都世田谷区桜新町一丁目１２番９号,シノザワビルＢ１,焼肉人生　タロちゃん,株式会社三力商事,6413-1529,4世保生食ほ第614号,飲食店営業,令和4年7月19日,令和4年7月19日,令和10年7月31日
2729,東京都世田谷区桜新町一丁目１２番１２号,-,新富鮨,***,3425-8868,2世保生食ほ第837号,飲食店営業,平成14年8月30日,令和2年9月1日,令和8年8月31日
2730,東京都世田谷区桜新町一丁目１２番１２号,-,亀屋万年堂　桜新町店,株式会社亀屋万年堂,03-3428-1074,4世保生食ほ第739号,菓子製造業,令和4年9月7日,令和4年9月7日,令和11年9月30日
2731,東京都世田谷区桜新町一丁目１２番１３号,桜新町ビル２０３,ラ・サルーテ,***,6413-9215,2世保生食ほ第704号,飲食店営業,平成25年8月13日,令和2年9月1日,令和9年8月31日
2732,東京都世田谷区桜新町一丁目１２番１３号,-,セブン‐イレブン世田谷桜新町駅前店,有限会社伊藤商店,03-3439-3558,3世保生食ほ第530号,飲食店営業,令和3年6月23日,令和3年6月23日,令和10年6月30日
2733,東京都世田谷区桜新町一丁目１３番３号,ヴィラ河本１Ｆ,自然食品店Ｆ＆Ｆ桜新町店,エフアンドエフシステム株式会社,5477-0202,3世保生食ほ第599号,飲食店営業,令和3年6月18日,令和3年6月18日,令和10年6月30日
2734,東京都世田谷区桜新町一丁目１３番６号,Ｂ１Ｆ,㈲桑名屋酒店,有限会社桑名屋酒店,3420-7624,31世保生食ほ第676号,飲食店営業,平成24年7月27日,令和元年8月1日,令和8年7月31日
2735,東京都世田谷区桜新町一丁目１３番６号,２階,巌廻,巌廻有限会社,3706-4801,31世保生食ほ第589号,飲食店営業,平成24年7月11日,令和元年8月1日,令和8年7月31日
2736,東京都世田谷区桜新町一丁目１３番６号,-,コスタコーヒー　桜新町サザエさん通り店,双日ロイヤルカフェ株式会社,-,7世保生食ほ第372号,飲食店営業,令和7年7月14日,令和7年7月14日,令和14年7月31日
2737,東京都世田谷区桜新町一丁目１３番７号,キャメルビル３Ｆ,ＨＡＧＡＲＥ　桜新町,株式会社キャメルキッチン,03-6413-5400,6世保生食ほ第1093号,飲食店営業,令和6年12月1日,令和6年12月1日,令和13年11月30日
2738,東京都世田谷区桜新町一丁目１３番９号,-,豊ちゃん,***,3426-0277,2世保生食ほ第1218号,飲食店営業,昭和50年10月11日,令和2年11月1日,令和8年10月31日
2739,東京都世田谷区桜新町一丁目１３番９号,-,麺処さとう　桜新町店,株式会社ＢＨ　ｊａｐａｎ,5426-2797,2世保生食ほ第2702号,飲食店営業,平成27年3月17日,令和3年4月1日,令和9年3月31日
2740,東京都世田谷区桜新町一丁目１４番１７号,グロワール桜新町３階,鳥貴族　桜新町店,株式会社鳥貴族東日本,03-6413-9022,7世保生食ほ第466号,飲食店営業,令和7年8月1日,令和7年8月1日,令和14年7月31日
2741,東京都世田谷区桜新町一丁目１４番１７号,２Ｆ,カラオケＡＬＬ桜新町店,株式会社メロ・ワークス,03-6413-9670,7世保生食ほ第973号,飲食店営業,令和7年11月1日,令和7年11月1日,令和14年10月31日
2742,東京都世田谷区桜新町一丁目１４番１７号,-,まさや　桜新町店,***,5426-2342,31世保生食ほ第1789号,飲食店営業,令和元年11月29日,令和元年11月29日,令和8年11月30日
2743,東京都世田谷区桜新町一丁目１４番１７号,グロワール桜新町Ｂ１Ｆ,ＢｅｅｆＧａｒｄｅｎ　桜新町,株式会社ＴＦＭ,-,6世保生食ほ第1384号,飲食店営業,令和6年12月18日,令和6年12月18日,令和13年12月31日
2744,東京都世田谷区桜新町一丁目１４番１７号,グロワール桜新町Ｂ１Ｆ,ＢｅｅｆＧａｒｄｅｎ　桜新町,株式会社ＴＦＭ,-,6世保生食ほ第1385号,食肉販売業,令和6年12月18日,令和6年12月18日,令和13年12月31日
2745,東京都世田谷区桜新町一丁目１４番１７号,-,てんや　桜新町店,ロイヤルフードサービス株式会社,03-3429-6715,7世保生食ほ第1216号,飲食店営業,令和7年12月3日,令和7年12月3日,令和14年12月31日
2746,東京都世田谷区桜新町一丁目１４番１９号,１階,魚徳,***,3429-6724,5世保生食ほ第1392号,飲食店営業,令和6年1月1日,令和6年1月1日,令和11年12月31日
2747,東京都世田谷区桜新町一丁目１４番１９号,１階,魚徳,***,3429-6724,5世保生食ほ第1393号,魚介類販売業,令和6年1月1日,令和6年1月1日,令和11年12月31日
2748,東京都世田谷区桜新町一丁目１５番１号,-,ひょうたん,***,03-3706-3800,2世保生食ほ第2225号,飲食店営業,令和3年2月3日,令和3年2月3日,令和9年2月28日
2749,東京都世田谷区桜新町一丁目１５番１９号,リッキービル１階,温野菜　桜新町店,株式会社レインズインターナショナル,0354513729,2世保生食ほ第371号,食肉販売業,令和2年5月26日,令和2年5月26日,令和9年5月31日
2750,東京都世田谷区桜新町一丁目１５番１９号,リッキービル１階,温野菜　桜新町店,株式会社レインズインターナショナル,0354513729,5世保生食ほ第1701号,飲食店営業,令和6年3月1日,令和6年3月1日,令和13年2月28日
2751,東京都世田谷区桜新町一丁目１５番２２号,Ｃ．Ｓ．Ｐａｒｋ　１Ｆ,ＢＩＧＡＲＲＥＡＵＸ,株式会社ビガロー,03-6804-4184,2世保生食ほ第2843号,飲食店営業,平成26年4月23日,令和3年5月1日,令和10年4月30日
2752,東京都世田谷区桜新町一丁目１５番２２号,Ｃ．Ｓ．Ｐａｒｋ　１Ｆ,ＢＩＧＡＲＲＥＡＵＸ,株式会社ビガロー,03-6804-4184,2世保生食ほ第2844号,菓子製造業,平成26年4月23日,令和3年5月1日,令和10年4月30日
2753,東京都世田谷区桜新町一丁目１５番２２号,イイダアネックス６　３Ｆ,沖縄島酒食堂　いちゃりばちょーでー,株式会社てーげー,3420-7852,4世保生食ほ第1772号,飲食店営業,令和5年4月1日,令和5年4月1日,令和12年3月31日
2754,東京都世田谷区桜新町一丁目１５番２２号,イイダアネックス１Ｆ,もつ山,株式会社山グループ,03-5477-8260,2世保生食ほ第205号,飲食店営業,令和2年5月1日,令和2年5月1日,令和9年4月30日
2755,東京都世田谷区桜新町一丁目１７番１３号,-,らあめん花月嵐　桜新町店,グロービート・ジャパン株式会社,03-3428-7718,7世保生食ほ第1328号,飲食店営業,令和7年12月23日,令和7年12月23日,令和14年12月31日
2756,東京都世田谷区桜新町一丁目１７番１４号,-,株式会社　神田屋,株式会社神田屋,3429-0459,2世保生食ほ第1531号,飲食店営業,平成20年11月17日,令和2年12月1日,令和8年11月30日
2757,東京都世田谷区桜新町一丁目１８番１４号,エクセル桜新町　１Ｆ,セブンイレブン　世田谷桜新町１丁目店,***,3706-8862,4世保生食ほ第1103号,飲食店営業,令和4年11月1日,令和4年11月1日,令和10年10月31日
2758,東京都世田谷区桜新町一丁目２１番１２号,プロシード桜新町１階,ＡＰＲＯＮＳ　ＦＯＯＤ　ＭＡＲＫＥＴ,株式会社サンピン,3427-8315,5世保生食ほ第1905号,飲食店営業,令和6年5月1日,令和6年5月1日,令和12年4月30日
2759,東京都世田谷区桜新町一丁目２１番１２号,プロシード桜新町１階,ＡＰＲＯＮＳ　ＦＯＯＤ　ＭＡＲＫＥＴ,株式会社サンピン,3427-8315,5世保生食ほ第1906号,菓子製造業,令和6年5月1日,令和6年5月1日,令和12年4月30日
2760,東京都世田谷区桜新町一丁目２１番１５号,-,ムスビガーデン　桜新町店,ムソー株式会社,03-5426-5088,3世保生食ほ第1747号,飲食店営業,令和3年12月20日,令和3年12月20日,令和10年12月31日
2761,東京都世田谷区桜新町一丁目２１番１５号,-,ムスビガーデン　桜新町店,ムソー株式会社,03-5426-5088,3世保生食ほ第1748号,食肉販売業,令和3年12月20日,令和3年12月20日,令和10年12月31日
2762,東京都世田谷区桜新町一丁目２１番１５号,-,ムスビガーデン　桜新町店,ムソー株式会社,03-5426-5088,3世保生食ほ第1749号,魚介類販売業,令和3年12月20日,令和3年12月20日,令和10年12月31日
2763,東京都世田谷区桜新町一丁目２１番１５号,-,ムスビガーデン　桜新町店,ムソー株式会社,03-5426-5088,4世保生食ほ第1417号,菓子製造業,令和5年1月1日,令和5年1月1日,令和10年12月31日
2764,東京都世田谷区桜新町一丁目２５番２４号,シェスタ桜新町１０１,Ｋａｆｆａｖｅｌ　Ｃｏｆｆｅｅ　Ｒｏａｓｔ　Ｌａｂｏ,株式会社　フジランド,03-6809-7673,7世保生食ほ第304号,飲食店営業,令和7年7月8日,令和7年7月8日,令和13年7月31日
2765,東京都世田谷区桜新町一丁目２５番２５号,矢嶋ビル１ＦＡ号,カーサ・アンジェリーナ,***,3701-3301,3世保生食ほ第20号,飲食店営業,平成27年4月20日,令和3年5月1日,令和9年4月30日
2766,東京都世田谷区桜新町一丁目２９番１号,-,焼鳥　なもと,***,3702-4492,5世保生食ほ第1268号,飲食店営業,令和5年12月1日,令和5年12月1日,令和11年11月30日
2767,東京都世田谷区桜新町一丁目２９番１号,２階,大衆割烹　火の国,有限会社嶺和カンパニー,3701-1901,4世保生食ほ第1184号,飲食店営業,令和4年12月1日,令和4年12月1日,令和11年11月30日
2768,東京都世田谷区桜新町一丁目２９番１号,Ｍａｔｓｕｙａ　ｂｕｉｌｄｉｎｇ　１Ｆ奥,Ｄｏｌｐｈｉｎ＇ｓ　ｂａｎａｎａ,***,03-3701-4251,4世保生食ほ第499号,飲食店営業,令和4年6月23日,令和4年6月23日,令和11年6月30日
2769,東京都世田谷区桜新町一丁目３２番１号,-,セブンイレブン世田谷サザエさん通り店,有限会社三河屋伊藤酒店,3701-3663,3世保生食ほ第525号,飲食店営業,令和3年6月23日,令和3年6月23日,令和9年6月30日
2770,東京都世田谷区桜新町一丁目３３番５号,-,シズラー　桜新町店,ロイヤルフードサービス株式会社,03-3705-4919,2世保生食ほ第1268号,飲食店営業,平成8年10月24日,令和2年11月1日,令和9年10月31日
2771,東京都世田谷区桜新町一丁目３４番６号,-,ロイヤルホールディングス株式会社東京本部,ロイヤルホールディングス株式会社,03-5707-8809,4世保生食ほ第1783号,飲食店営業,令和5年4月1日,令和5年4月1日,令和12年3月31日
2772,東京都世田谷区桜新町一丁目３４番６号,-,ロイヤルホスト桜新町店,ロイヤルフードサービス株式会社,03-5707-8811,3世保生食ほ第665号,飲食店営業,令和3年8月1日,令和3年8月1日,令和10年7月31日
2773,東京都世田谷区桜新町一丁目４０番７号,-,ファミリーマート桜新町一丁目店,株式会社オリエンタルウインド,03-5426-0137,5世保生食ほ第699号,飲食店営業,令和5年9月1日,令和5年9月1日,令和12年8月31日
2774,東京都世田谷区桜新町二丁目１番１号,-,増田屋　㈲蛭田商店,有限会社蛭田商店,3420-9111,3世保生食ほ第18号,飲食店営業,昭和50年3月19日,令和3年5月1日,令和9年4月30日
2775,東京都世田谷区桜新町二丁目１番１号,-,キッチンオリジン　桜新町店,オリジン東秀株式会社,03-5426-3675,3世保生食ほ第1786号,飲食店営業,令和3年12月16日,令和3年12月16日,令和9年12月31日
2776,東京都世田谷区桜新町二丁目１番６号,２階,スナック　アイ,株式会社装工,5450-0667,3世保生食ほ第308号,飲食店営業,平成21年5月27日,令和3年6月1日,令和9年5月31日
2777,東京都世田谷区桜新町二丁目１番６号,-,桜新町もつ肉店,有限会社ホドリ,-,3世保生食ほ第2183号,飲食店営業,令和4年3月9日,令和4年3月9日,令和10年3月31日
2778,東京都世田谷区桜新町二丁目８番４号,-,株式会社ヴィヨン,株式会社ＰＡＰＡＢＵＢＢＬＥ　ＪＡＰＡＮ,3427-2555,7世保生食ほ第864号,菓子製造業,令和7年10月1日,令和7年10月1日,令和14年9月30日
2779,東京都世田谷区桜新町二丁目８番４号,-,川信,有限会社土屋川信,3425-2364,31世保生食ほ第2188号,飲食店営業,平成3年3月22日,令和2年4月1日,令和9年3月31日
2780,東京都世田谷区桜新町二丁目８番４号,-,株式会社ヴィヨン,株式会社ＰＡＰＡＢＵＢＢＬＥ　ＪＡＰＡＮ,3427-2555,7世保生食ほ第863号,飲食店営業,令和7年10月1日,令和7年10月1日,令和14年9月30日
2781,東京都世田谷区桜新町二丁目９番２号,ＴＮＫビル１階,カフェ　ラ・ボエム　桜新町,株式会社グローバルダイニング,5426-0922,5世保生食ほ第771号,飲食店営業,令和5年9月1日,令和5年9月1日,令和12年8月31日
2782,東京都世田谷区桜新町二丁目９番２号,ＴＮＫビル２階,権八　桜新町,株式会社グローバルダイニング,5451-3300,2世保生食ほ第1844号,飲食店営業,平成18年12月7日,令和3年1月1日,令和8年12月31日
2783,東京都世田谷区桜新町二丁目９番３号,ＭＫビル１、２階,クォリティフーズ株式会社　マクドナルド桜新町店,クォリティフーズ株式会社,5451-7021,31世保生食ほ第2980号,飲食店営業,平成25年6月27日,令和2年7月1日,令和9年6月30日
2784,東京都世田谷区桜新町二丁目９番３号,ＭＫビル１、２階,クォリティフーズ株式会社　マクドナルド桜新町店,クォリティフーズ株式会社,5451-7021,31世保生食ほ第2981号,菓子製造業,平成25年6月27日,令和2年7月1日,令和9年6月30日
2785,東京都世田谷区桜新町二丁目９番３号,ＭＫビル１、２階,クォリティフーズ株式会社　マクドナルド桜新町店,クォリティフーズ株式会社,5451-7021,31世保生食ほ第2982号,アイスクリーム類製造業,平成25年6月27日,令和2年7月1日,令和9年6月30日
2786,東京都世田谷区桜新町二丁目１０番１号,-,ファミリーマート桜新町駅前店,株式会社春日屋,5426-3237,31世保生食ほ第478号,飲食店営業,令和元年6月19日,令和元年6月19日,令和8年6月30日
2787,東京都世田谷区桜新町二丁目１０番１号,-,ファミリーマート桜新町駅前店,株式会社春日屋,5426-3237,31世保生食ほ第479号,菓子製造業,令和元年6月19日,令和元年6月19日,令和8年6月30日
2788,東京都世田谷区桜新町二丁目１０番２号,-,ケンタッキーフライドチキン桜新町店,株式会社明治屋フードサービス,5477-7365,31世保生食ほ第2636号,飲食店営業,平成4年4月23日,令和2年5月1日,令和9年4月30日
2789,東京都世田谷区桜新町二丁目１０番２号,-,ケンタッキーフライドチキン桜新町店,株式会社明治屋フードサービス,5477-7365,31世保生食ほ第2637号,菓子製造業,平成4年9月28日,令和2年5月1日,令和9年4月30日
2790,東京都世田谷区桜新町二丁目１０番２号,-,カレーハウスＣｏＣｏ壱番屋　東急桜新町駅前店,株式会社Ｂ－Ｄａｓｈ,5426-2555,6世保生食ほ第58号,飲食店営業,令和6年5月1日,令和6年5月1日,令和13年4月30日
2791,東京都世田谷区桜新町二丁目１０番３号,奥野ビル１階,とんかつ新宿さぼてん　桜新町店,株式会社グリーンハウスフーズ,5450-5470,31世保生食ほ第266号,飲食店営業,平成23年5月24日,令和元年6月1日,令和8年5月31日
2792,東京都世田谷区桜新町二丁目１０番４号,-,ちよだ鮨　桜新町店,株式会社ちよだ鮨,03-6673-4945,7世保生食ほ第970号,飲食店営業,令和7年11月1日,令和7年11月1日,令和14年10月31日
2793,東京都世田谷区桜新町二丁目１０番４号,ミヤケビル１階,スターバックス桜新町店,スターバックスコーヒージャパン株式会社,03-6413-7136,7世保生食ほ第956号,飲食店営業,令和7年11月1日,令和7年11月1日,令和14年10月31日
2794,東京都世田谷区桜新町二丁目１０番１７号,日平会館１階１０１号室,セントラルキッチン　桜新町,株式会社ｐｅａｃｅ　ｐｕｔ,-,5世保生食ほ第108号,菓子製造業,令和5年5月2日,令和5年5月2日,令和12年5月31日
2795,東京都世田谷区桜新町二丁目１２番１０号,-,国際自動車株式会社　世田谷営業所,株式会社アペックス,-,7世保生食ほ第315号,調理の機能を有する自動販売機により食品を調理し、調理された食品を販売する営業,令和7年6月12日,令和7年6月12日,令和12年6月30日
2796,東京都世田谷区桜新町二丁目１３番２０号,-,ローソン世田谷桜新町二丁目店,株式会社ローソンアーバンワークス,03-5426-1317,2世保生食ほ第213号,飲食店営業,令和2年5月18日,令和2年5月18日,令和9年5月31日
2797,東京都世田谷区桜新町二丁目１３番２０号,-,ローソン世田谷桜新町二丁目店,株式会社ローソンアーバンワークス,03-5426-1317,2世保生食ほ第214号,菓子製造業,令和2年5月18日,令和2年5月18日,令和9年5月31日
2798,東京都世田谷区桜新町二丁目１７番３号,４１１号室,シャリマ　ドゥラ　テフテフ,有限会社ひとエンタープライズ,3706-2035,3世保生食ほ第1118号,菓子製造業,令和3年10月1日,令和3年10月1日,令和9年9月30日
2799,東京都世田谷区桜新町二丁目１７番１５号,サクラビル１ＦＡ,いなせや　桜新町店,株式会社ＮＯＲＲＹ’Ｓ,03-5799-4218,30世保生食ほ第2430号,飲食店営業,平成31年4月9日,平成31年4月9日,令和8年4月30日
2800,東京都世田谷区桜新町二丁目１７番１５号,サクラビル１ＦＡ,いなせや　桜新町店,株式会社ＮＯＲＲＹ’Ｓ,03-5799-4218,7世保生食ほ第1971号,飲食店営業,令和8年5月1日,令和8年5月1日,令和15年4月30日
2801,東京都世田谷区桜新町二丁目１８番３号,-,テラス樹理杏,***,3427-5444,2世保生食ほ第806号,飲食店営業,昭和53年8月31日,令和2年9月1日,令和8年8月31日
2802,東京都世田谷区桜新町二丁目１８番１６号,アクロポリス１０１,ｂｕｆｆ,株式会社ＴＡＮＫ,03-5799-6684,7世保生食ほ第195号,飲食店営業,令和7年5月27日,令和7年5月27日,令和13年5月31日
